"city","latitude","longitude","hex_id"
"2","51.89837","4.48893","896325538a9d79b"
"2","51.89806","4.49378","89632a7c2a49347"
"2","51.9695","4.49895","8963542da565986"
"2","51.9707","4.50317","896356e4a7d777a"
"2","51.93808","4.43588","89648fa10d9f9d4"
"2","51.943","4.52061","8964f8db7e9877f"
"2","51.91106","4.43273","8965015bf3629f6"
"2","51.94377","4.51316","89652bfd7f3623e"
"2","51.90692","4.43594","8965f96926f4962"
"2","51.93837","4.43036","89665cd0bec7b4e"
"2","51.89812","4.48973","89668a27077edd9"
"2","51.92015","4.41992","8966b0d86c1966a"
"2","51.95361","4.51962","89672d56bf63e51"
"2","51.88688","4.4314","89672e45048662e"
"2","51.89797","4.48882","89677e52638586f"
"2","51.90689","4.46479","8967c33a6512caf"
"2","51.97227","4.50179","8967c401b44f67e"
"2","51.89938","4.49241","8967de316ac953e"
"2","51.97294","4.50009","8967f878a4cf666"
"2","51.9221","4.41771","8968198d70c2b2c"
"2","51.88568","4.43579","89681dfff653680"
"2","51.93339","4.43245","89682db682ee029"
"2","51.90764","4.47293","8968ad824500b95"
"2","51.93648","4.43297","8968c01234f2889"
"2","51.91392","4.45653","8968df61b49db1f"
"2","51.9117","4.45779","8968ed3846df05c"
"2","51.88467","4.42788","89695f6bf1a9cda"
"2","51.94442","4.52029","89696d10201a73b"
"2","51.97281","4.5014","8969b8982341c12"
"2","51.95616","4.51792","8969d2c55e15b8d"
"2","51.90843","4.4649","8969e84c96851d5"
"2","51.93492","4.43244","896a5bded6ecb55"
"2","51.96022","4.53762","896ab65a61bc32b"
"2","51.89944","4.48871","896bf39d3914726"
"2","51.96218","4.45148","896c13c8d755acc"
"2","51.90795","4.43272","896c3b8aa46d873"
"2","51.94537","4.52063","896c654dfbe3ae5"
"2","51.88571","4.43186","896c86f6478654f"
"2","51.91131","4.44004","896cb36822346e0"
"2","51.89199","4.44968","896cb429d57b025"
"2","51.96035","4.45215","896ce37208ef29d"
"2","51.96951","4.4429","896d042b98c09cb"
"2","51.95372","4.52268","896d14dfbaec4dd"
"2","51.96227","4.44641","896d5fe0a3144fd"
"2","51.8838","4.43027","896d874df4d2a93"
"2","51.93728","4.43192","896dadf13e3a215"
"2","51.95339","4.51739","896db7c7059f3c1"
"2","51.96473","4.44433","896dc0de04bc764"
"2","51.89981","4.49499","896df56fb42baf8"
"2","51.94701","4.51915","896e6ddf5c9c602"
"2","51.95959","4.53429","896e81ee36bbf25"
"2","51.89907","4.49693","896eea5be2867da"
"2","51.97212","4.50321","896f60e0e9e17e6"
"2","51.9051","4.47142","896f61253781e6e"
"2","51.95435","4.52314","896f634de25c050"
"2","51.93595","4.43876","896f86819b473a9"
"2","51.88461","4.42738","896f9e585e05e64"
"2","51.93655","4.43745","896fff4bdf9e3be"
"2","51.89969","4.493005","897079b255158cf"
"2","51.91088","4.45399","8970de46f897fe1"
"2","51.89711","4.49241","8971126cafca92b"
"2","51.91983","4.42165","89716a995e9ff62"
"2","51.97259","4.4992","897172f72556dbe"
"2","51.93293","4.43475","8971c668f170bf8"
"2","51.96364","4.44843","8972110a8ba2355"
"2","51.88927","4.45415","89725ca907166dc"
"2","51.91145","4.46074","89728dbf0c4b578"
"2","51.91111","4.43177","8972bac20f54dfb"
"2","51.96879","4.43878","897301e9690b799"
"2","51.94343","4.51525","89730348ade02c2"
"2","51.88657","4.43538","89730b98f612972"
"2","51.93271","4.43528","8973121f6c013f9"
"2","51.91973","4.41448","897313cd3bc96f8"
"2","51.91193","4.45182","8973da320442f92"
"2","51.92087","4.41317","8973e95db4f17b9"
"2","51.91258","4.43194","89740f65d27d11f"
"2","51.95779","4.51642","897431e1487eb0e"
"2","51.96567","4.45567","89746de8616938c"
"2","51.9071","4.46846","897472f257fc967"
"2","51.95993","4.53499","89749e8bbdfcdaa"
"2","51.91039","4.43748","8974bdbdeac04f5"
"2","51.92326","4.41665","8974e246796dc13"
"2","51.92205","4.42129","8974f91bd86814a"
"2","51.92088","4.41428","897501de4cb4703"
"2","51.96081","4.45321","89752ffc7230274"
"2","51.90034","4.49748","897535d194c23c4"
"2","51.9434","4.51788","897554287049984"
"2","51.95552","4.51689","89758af9ddfae34"
"2","51.88492","4.43114","8975e6cf0c4fb19"
"2","51.96683","4.43846","8975e85c3bfcc2c"
"2","51.95719","4.53516","8975eec701b0cb8"
"2","51.90791","4.4354","89760dedbc5bdda"
"2","51.90849","4.47444","89762b7ca87f3a1"
"2","51.921225","4.4152000000000005","89762c7e2692f9f"
"2","51.94782","4.5201","897701cd0b5f65b"
"2","51.95763","4.51605","89771019b07227a"
"2","51.88953","4.45128","8977351d90d5086"
"2","51.909295","4.43733","8977fa2aab5cd79"
"2","51.94335","4.51426","8978031584483d8"
"2","51.95759","4.518195","897896c8febd2f2"
"2","51.95784","4.51581","89789fcc7e414bb"
"2","51.9689","4.44174","8978c04d17ae622"
"2","51.88911","4.453","89790fd6573a959"
"2","51.91087","4.45944","89793976bf067fd"
"2","51.95534","4.51795","8979e1b75d81d2f"
"2","51.9711","4.50093","8979f52394ad944"
"2","51.91164","4.43481","897a3c106bc348a"
"2","51.96503","4.44181","897a8cca70831e1"
"2","51.89789","4.4908","897a900f5e06401"
"2","51.88874","4.44762","897ae2af01531f1"
"2","51.93781","4.43105","897ba7e302231de"
"2","51.94285","4.51538","897be690001b56e"
"2","51.91254","4.43195","897bf2201b86f46"
"2","51.88926","4.45611","897c020115de519"
"2","51.93437","4.43209","897c3ba9e5f12c9"
"2","51.96987","4.5045","897c4c242c68193"
"2","51.90923","4.46724","897c5307d9255d7"
"2","51.88549","4.43492","897c8c9c4cc3793"
"2","51.89649","4.49594","897caed8b4752c3"
"2","51.90517","4.47291","897cee396f1e1ac"
"2","51.91142","4.433175","897cfad21f4a02d"
"2","51.92277","4.41517","897d31ca35b4a6c"
"2","51.96151","4.45201","897d792e5cb5b90"
"2","51.9709","4.50879","897d7c9c3abce14"
"2","51.92327","4.41855","897d8b221f2ecfb"
"2","51.89965","4.49402","897df21bc98dae2"
"2","51.90964","4.43844","897ebdbc218a33d"
"2","51.90773","4.47012","897ec64f7bc4f80"
"2","51.89025","4.45133","897ed3f7dda418c"
"2","51.96892","4.5078","897efee9fbd1a02"
"2","51.91135","4.43733","897f4bd0c1c12be"
"2","51.883395","4.43639","897f64d35c0358f"
"2","51.91973","4.42006","897f75b701c5418"
"2","51.92397","4.41393","897f7af7c59f50f"
"2","51.91012","4.43911","897fd7924638ec1"
"2","51.88797","4.44697","898076268d3f833"
"2","51.95464","4.51598","898093d696fa425"
"2","51.95733","4.52049","8980e49db0329de"
"2","51.95574","4.53567","8980e64f29c9cfb"
"2","51.95356","4.51653","8981a8ddcf13015"
"2","51.90723","4.43428","8981b5f8a7cd918"
"2","51.94736","4.51826","8981d3027448887"
"2","51.95609","4.52451","89820de90fab601"
"2","51.89927","4.49086","89829cc8c16893d"
"2","51.912310000000005","4.452835","8982a4077645925"
"2","51.96469","4.44805","8982c1558f2e7cd"
"2","51.89766","4.49056","8982d4f21275d4d"
"2","51.88692","4.44702","8983002b6b11528"
"2","51.95695","4.53044","8983a4dd1a16bf2"
"2","51.94371","4.51356","898407c01767a12"
"2","51.91086","4.45601","89846b444814ef5"
"2","51.94399","4.5167","8984a8b415ad29b"
"2","51.95597","4.52542","8984d22243c88f7"
"2","51.94749","4.51649","8985637657e7cad"
"2","51.9556","4.52296","898568d24f2acde"
"2","51.90536","4.46868","89858d91174b6b4"
"2","51.93828","4.43864","8985922b1fb6ec8"
"2","51.96453","4.4512","89860fe14c6d20a"
"2","51.89119","4.44978","898642ad1f4ad41"
"2","51.89524","4.4979","8986978b5012501"
"2","51.89837","4.49295","89869f027361d28"
"2","51.91879","4.4157","8986d0aba36b411"
"2","51.95795","4.53965","89870e1e95bbd4f"
"2","51.90801","4.4403","89872eac3c07424"
"2","51.907495","4.436204999999999","898733b7c5d91f8"
"2","51.96261","4.44888","898799888e7fe40"
"2","51.89557","4.49214","8987af3d79ec51b"
"2","51.95893","4.53521","8987ec88b08529d"
"2","51.96215","4.45059","8987eec03f31bf7"
"2","51.90799","4.46669","89882d4446587b9"
"2","51.92102","4.41597","898870b0421cd7d"
"2","51.94661","4.52083","89888044aee9657"
"2","51.94536","4.52081","8988d28ababa693"
"2","51.88409","4.43557","8988d421cf4565f"
"2","51.908","4.43275","898909c6aa37c32"
"2","51.95885","4.52115","89891e7b2ce346e"
"2","51.93306","4.43188","89893e78d73f11d"
"2","51.89488","4.4919","898982b9f05b6b1"
"2","51.90872","4.46521","89899f07990c57c"
"2","51.90896","4.43669","8989fe70c004a7e"
"2","51.95632","4.51909","898a5d3ec237a5c"
"2","51.93534","4.43739","898a5daa144a157"
"2","51.90981","4.45666","898a6ef4b68dd9c"
"2","51.90477","4.47018","898a71b1db2d1ab"
"2","51.89096","4.45197","898b05d367a677f"
"2","51.9728","4.50568","898b38c1b1bf499"
"2","51.93267","4.43277","898b4648ab3f442"
"2","51.9709","4.50454","898b98ccf41583f"
"2","51.9724","4.50062","898bb0880affc87"
"2","51.96986","4.50809","898bda835ec6052"
"2","51.91135","4.438","898be8aac59aba3"
"2","51.88903","4.43352","898bf318578e717"
"2","51.91091","4.45994","898c1da9928adec"
"2","51.93445","4.43075","898c608ac77bea9"
"2","51.92164","4.4125","898cafbf9c5aac1"
"2","51.91023","4.437","898cbdf51d78f80"
"2","51.95574","4.51947","898d0f346c48f5e"
"2","51.96994","4.50257","898e07b1371242b"
"2","51.91113","4.43609","898e6c59345768c"
"2","51.90475","4.4694","898f0270648e3fa"
"2","51.95481","4.52045","898f3c9b92a6bb4"
"2","51.97155","4.50493","898facc73d289bf"
"2","51.88669","4.42859","898fd89d37a8b9b"
"2","51.92029","4.41497","898fe8d7deccef7"
"2","51.91168","4.44042","898ff46039aeebb"
"2","51.88891","4.42849","899029f3c4f43f8"
"2","51.94485","4.51322","899043fb9a046fe"
"2","51.90669","4.47025","899068d0b187ecb"
"2","51.88718","4.42936","8990b48a01305f7"
"2","51.8971","4.49022","8990f3696443f14"
"2","51.93789","4.43012","899101ce72b03aa"
"2","51.94415","4.51289","899110994040f74"
"2","51.96278","4.45262","8991859fa9da5ab"
"2","51.91153","4.43797","8992348e36f656a"
"2","51.90641","4.465","89924469c46dce5"
"2","51.94298","4.51943","8992aa622efe397"
"2","51.95835","4.52437","8992c849cd55883"
"2","51.90416","4.46817","89930d27e10e0eb"
"2","51.94588","4.51197","8993173cf01d1be"
"2","51.89643","4.49728","89933178e3a2c69"
"2","51.94507","4.52061","89936ed9b5a5f9a"
"2","51.94479","4.51341","8994615afd019ee"
"2","51.95628","4.53295","899462cc9d1d82c"
"2","51.95627","4.52368","89947c44f774364"
"2","51.95321","4.52503","899482ab293d40c"
"2","51.90682","4.43168","899498eb3f478cd"
"2","51.88396","4.42922","8994aa5556b056c"
"2","51.93846","4.43049","8994aae213c6dc8"
"2","51.91239","4.45698","8994b23bee80b7f"
"2","51.96309","4.4502","8994b5f1b197f54"
"2","51.96933","4.50293","8994d63c377edf3"
"2","51.89973","4.49695","8994da6b779d5dc"
"2","51.96794","4.44393","8994dc3dccaaeba"
"2","51.889","4.45656","899512c787f46e3"
"2","51.9126","4.4577","89951a522fa12fa"
"2","51.9599","4.45222","89952d1f6a7bb3d"
"2","51.93789","4.4338","89956c35620854b"
"2","51.96332","4.45424","8996cadc45ad0e5"
"2","51.88874","4.45198","8996d06adae8476"
"2","51.89913","4.49857","899733f394b8065"
"2","51.95821","4.5225","89974f9b3094048"
"2","51.96588","4.44774","8998fcf29504822"
"2","51.95668","4.52157","899901336d36b49"
"2","51.94498","4.51129","899a10a7c891f02"
"2","51.94315","4.51326","899a1295cfc59f7"
"2","51.89599","4.4966","899a603f2b0d9ea"
"2","51.89142","4.45083","899a9830e28ff3f"
"2","51.95569","4.52105","899aad3ef759665"
"2","51.90371","4.46711","899b20b3aa144b4"
"2","51.90847","4.46488","899ba263b55c492"
"2","51.96737","4.44843","899ba58fd909270"
"2","51.95549","4.52507","899c2b8154fba3f"
"2","51.9106","4.45577","899c65859678a48"
"2","51.95627","4.53164","899cda0bae08160"
"2","51.90388","4.46871","899d1351e3bac95"
"2","51.89716","4.49656","899dbe2e34c2c62"
"2","51.88954","4.44825","899e0317f0493af"
"2","51.94645","4.51345","899e5e381186a59"
"2","51.93272","4.43351","899ed63da79f1a4"
"2","51.95428","4.51785","899f0c5fbeaf2e6"
"2","51.95712","4.52066","899f0d8aa14a901"
"2","51.91402","4.45098","899f2dca3e13918"
"2","51.88419","4.42851","899f2e4ceee8bc6"
"2","51.96885","4.50777","899f55e82b48472"
"2","51.95366","4.52249","899facb6608c42a"
"2","51.95489","4.52324","899fd41581a677a"
"2","51.89547","4.49283","899fd4c781a8f88"
"2","51.89509","4.49846","899ff64215f8ee1"
"2","51.88587","4.43617","89a0b488b0ed912"
"2","51.96054","4.4525","89a0f0bf3304b26"
"2","51.96232","4.4522949999999994","89a0f654af95f0c"
"2","51.88938","4.45269","89a1ea4504052e8"
"2","51.95406","4.5188","89a2f2ac8af9f41"
"2","51.8883","4.45598","89a370585a34cdf"
"2","51.96046","4.44844","89a3911f9e98d5c"
"2","51.95798","4.53262","89a3e4f86770379"
"2","51.95876","4.51802","89a3ece0971da8f"
"2","51.91982","4.41333","89a45701b284770"
"2","51.95561","4.51783","89a4b0d9866f58b"
"2","51.91263","4.45498","89a4da66edba4ac"
"2","51.95311","4.52459","89a505fcf0b9fc8"
"2","51.95598","4.53129","89a573250c23a08"
"2","51.94339","4.51681","89a5cbd33948de6"
"2","51.92215","4.41221","89a5dad499abe26"
"2","51.96241","4.44871","89a5e93254d0ebe"
"2","51.90953","4.45625","89a6a6785d9b856"
"2","51.96533","4.44826","89a6b07058a89c9"
"2","51.90685","4.44131","89a6c19bb44f81f"
"2","51.90507","4.47149","89a6d34219f12d2"
"2","51.91229","4.45102","89a6dd3d52f8805"
"2","51.96841","4.44231","89a707c296e1b96"
"2","51.88817","4.43365","89a70fd52346443"
"2","51.90965","4.45099","89a73a6f0dc769b"
"2","51.90586","4.47423","89a73bb8a668c8b"
"2","51.95883","4.53438","89a74f6166dce6a"
"2","51.95334","4.51872","89a78c8f548c6f2"
"2","51.88661","4.4319","89a7999075d3494"
"2","51.95526","4.51836","89a816253248bdb"
"2","51.95438","4.52245","89a82a0674d8e84"
"2","51.91096","4.45897","89a852f0d47fc51"
"2","51.90805","4.47384","89a8570694e3d05"
"2","51.95813","4.51599","89a88b4e0f1daa0"
"2","51.96526","4.44133","89a8c4452bdc35b"
"2","51.94409","4.51601","89a8cc64822a81e"
"2","51.93399","4.43237","89a9227ad889348"
"2","51.8892","4.45174","89a93abcbd0da80"
"2","51.91167","4.43741","89a968a55911087"
"2","51.88496","4.43167","89a9b13de612b1b"
"2","51.97173","4.50653","89a9d20dda2670c"
"2","51.96801","4.44774","89aa430a40e2a6d"
"2","51.90913","4.45661","89aa66b08d42546"
"2","51.90462","4.47095","89aa7c03d0b6b0e"
"2","51.91207","4.45875","89aa88fcce2c3c7"
"2","51.97269","4.50169","89aab9931c93592"
"2","51.89462","4.49766","89aacc9898ce19b"
"2","51.90965","4.43929","89aad153931ee1a"
"2","51.913095","4.456885","89aaff5acdae1d2"
"2","51.88793","4.431525","89ab2fb1c2daade"
"2","51.91943","4.41278","89abab0b5701863"
"2","51.95734","4.51936","89ac965d316224c"
"2","51.91064","4.4347","89acf6d716d55ee"
"2","51.91038","4.45136","89ad3e2ab0be2d2"
"2","51.92381","4.41753","89ad57371f2bac3"
"2","51.97113","4.50761","89add8f62562103"
"2","51.88935","4.44784","89ae64dae70c96c"
"2","51.94259","4.51402","89ae9df558a80dc"
"2","51.89927","4.4886","89aee000f1603fc"
"2","51.90938","4.45709","89aefb6b6f32fad"
"2","51.96947","4.44377","89af12746fe26f9"
"2","51.94401","4.52074","89af3c675e4a7eb"
"2","51.91152","4.43745","89af496517ffa49"
"2","51.89739","4.49667","89af56dd7b4ab75"
"2","51.88364","4.42971","89af730a4fdd3da"
"2","51.95582","4.53913","89af73efa5b5ce7"
"2","51.89536","4.49386","89af9724277a852"
"2","51.92191","4.42024","89b00208b07e9d3"
"2","51.97058","4.50716","89b0169ff3a2576"
"2","51.94747","4.519","89b063954baaf60"
"2","51.94554","4.51931","89b09be24e6db65"
"2","51.8897","4.44925","89b0be70d7b67e3"
"2","51.96983","4.50305","89b0cd37bab8a1b"
"2","51.95846","4.52482","89b111c44ebdfc9"
"2","51.89104","4.44946","89b14aec0449126"
"2","51.96765","4.44355","89b155e85aae646"
"2","51.95496","4.520995","89b1a3fa59e6db2"
"2","51.89967","4.49367","89b2adab6380a43"
"2","51.95645","4.51647","89b2e634d1da7e5"
"2","51.96944","4.50604","89b301384e98bbc"
"2","51.94292","4.51888","89b334b1b8b36a5"
"2","51.95345","4.51757","89b35cadee6da61"
"2","51.94626","4.51119","89b39bd8e1bc7c3"
"2","51.89095","4.45541","89b3f78b72cc534"
"2","51.94321","4.5142","89b4175eac66577"
"2","51.9063","4.47044","89b4a6bd47db9a1"
"2","51.88622","4.44934","89b4eff759e1289"
"2","51.94411","4.5111","89b50a8f9060531"
"2","51.89693","4.49002","89b5166cdd988a0"
"2","51.93776","4.43252","89b57269e90a715"
"2","51.90701","4.46833","89b5d2bf52a7d8d"
"2","51.9116","4.45649","89b5e9db06577fc"
"2","51.90376","4.47139","89b6114afa02b46"
"2","51.91427","4.45493","89b615d7d386423"
"2","51.91229","4.45541","89b82229521b009"
"2","51.96274","4.45261","89b832d81765722"
"2","51.96128","4.4501","89b835d344761e9"
"2","51.8985","4.49733","89b83c07344a492"
"2","51.92259","4.41244","89b842ef651a37c"
"2","51.96526","4.44724","89b926f4011f26d"
"2","51.91327","4.45401","89b95cb72996d6e"
"2","51.91235","4.43827","89b974703c1d19f"
"2","51.95369","4.51762","89b9b67049f4cc7"
"2","51.9067","4.46919","89b9d20b7890787"
"2","51.97387","4.50865","89b9d50f7408e90"
"2","51.95738","4.53505","89b9e53f31d4adc"
"2","51.88699","4.43009","89ba078e604a001"
"2","51.90773","4.46658","89ba7edef0ff75b"
"2","51.95578","4.51639","89bafbc1cea2165"
"2","51.95852","4.52278","89bb1fbd2cbd6a3"
"2","51.9558","4.53969","89bb48fbbd99744"
"2","51.9716","4.50852","89bb6c360f7e05f"
"2","51.94558","4.51108","89bb87de30cfef2"
"2","51.89683","4.49649","89bb9ebfe74066d"
"2","51.94359","4.51318","89bbe3f9aee942a"
"2","51.96547","4.44211","89bbecd7f27bfaf"
"2","51.9572","4.51598","89bbf9b24ddb20f"
"2","51.95366","4.52301","89bc1aa53a478e7"
"2","51.89845","4.49249","89bc1ad74592226"
"2","51.91072","4.43364","89bc37786fe3204"
"2","51.8862","4.44875","89bc3a3e0ca4308"
"2","51.9077","4.43541","89bc54b18526c53"
"2","51.88698","4.45292","89bc904b60b76c1"
"2","51.95514","4.51884","89bc998b8c93219"
"2","51.96092","4.45406","89bd037ab923a26"
"2","51.90955","4.43515","89bd0bae5cd9686"
"2","51.93418","4.43234","89bd771dce26233"
"2","51.93309","4.43737","89bdbcdad515d24"
"2","51.95653","4.52142","89bdd887144ae85"
"2","51.91197","4.43423","89bdffe59f6c925"
"2","51.89483","4.49319","89be1740d2a6b57"
"2","51.8874","4.4522","89beba7af98e33d"
"2","51.90995","4.4405","89beefee0929eac"
"2","51.93643","4.43291","89bf17aaa68c2aa"
"2","51.96645","4.44483","89bf24b650ccfed"
"2","51.96075","4.45518","89bf3226dc5c98b"
"2","51.95323","4.52217","89bf39f3bbc7cd3"
"2","51.96573","4.44993","89bf5782b14727e"
"2","51.89961","4.49255","89bf5bd94d471c3"
"2","51.92116","4.4211","89bfac9c85e11fe"
"2","51.90849","4.44092","89c012723113506"
"2","51.95431","4.51619","89c02d7f20165df"
"2","51.96834","4.50586","89c0541857f0c8c"
"2","51.95924","4.5314","89c0e670d7690c4"
"2","51.88848","4.4517","89c0f06080fb1f3"
"2","51.89812","4.48997","89c125de386f1d1"
"2","51.96406","4.44002","89c12d6ef464843"
"2","51.91218","4.4377","89c193f5c15f3b3"
"2","51.90746","4.43732","89c1f17458f9880"
"2","51.88341","4.42771","89c289cf081a150"
"2","51.91444","4.45099","89c2a098fecb246"
"2","51.94233","4.51914","89c33cc4098ac23"
"2","51.95799","4.53088","89c366d3723589d"
"2","51.94684","4.51277","89c3bc6168ffc97"
"2","51.91068","4.45525","89c3e505fc39f56"
"2","51.95863","4.53862","89c3fd0b3e82a79"
"2","51.94556","4.51134","89c4a006dc54480"
"2","51.94587","4.51856","89c4ad5120c0476"
"2","51.97203","4.50429","89c4bbe5c699874"
"2","51.95557","4.52402","89c52c3117797e5"
"2","51.88548","4.42803","89c5315d034f3c3"
"2","51.96826","4.44353","89c54dbe559ad5f"
"2","51.88831","4.4321","89c615ddbb9f0d7"
"2","51.90635","4.47217","89c627d16d02108"
"2","51.89859","4.49819","89c6390841d2df5"
"2","51.88646","4.45297","89c69b1c3b9d97b"
"2","51.91016","4.45839","89c6a92b333c108"
"2","51.92051","4.41281","89c70d7f83d7456"
"2","51.92018","4.41706","89c7188bac50e34"
"2","51.91039","4.45359","89c76cd8b60c504"
"2","51.94709","4.52034","89c797a26459362"
"2","51.97","4.50864","89c7af77d220463"
"2","51.96951","4.50652","89c7cbfe96b186b"
"2","51.95577","4.51725","89c7febec84368d"
"2","51.96615","4.44143","89c81ab69bb944b"
"2","51.9682","4.44665","89c8df1b5f50c2e"
"2","51.91987","4.42155","89c8f299165bcee"
"2","51.9105","4.4541900000000005","89c944e6e71bba3"
"2","51.91194","4.43548","89c96da84a84b20"
"2","51.88398","4.43293","89c9937aaf13f4c"
"2","51.95833","4.53907","89c9d17d0c26ce1"
"2","51.97309","4.50361","89c9f73a347feec"
"2","51.88705","4.45457","89ca02f68f95b42"
"2","51.94766","4.51842","89ca1bcf17daaa5"
"2","51.90801","4.4677","89ca6982e183226"
"2","51.90487","4.46717","89cab1feb23a092"
"2","51.88505","4.43469","89cafb516908064"
"2","51.95657","4.51803","89cb13fa7c08696"
"2","51.95597","4.53141","89cb4341dac2287"
"2","51.912","4.46053","89cb6040d283897"
"2","51.89046","4.44724","89cb7da34a59c58"
"2","51.88823","4.44849","89cb98b1acccbd3"
"2","51.9045","4.46931","89cbb112bd2b9a9"
"2","51.90786","4.46513","89cbdd2b15a61f0"
"2","51.88478","4.43548","89cc3e6d7d24376"
"2","51.96766","4.44771","89ccbb054ffa11d"
"2","51.95466","4.52169","89cd43e25ed5718"
"2","51.92237","4.41408","89cd865d15c8e9b"
"2","51.95663","4.51975","89cdd075f553d70"
"2","51.94459","4.51515","89cddb6bb5a516f"
"2","51.90889","4.47162","89ce3e5761eb828"
"2","51.96062","4.53237","89ce704715563c6"
"2","51.91087","4.45619","89ce9234587ac15"
"2","51.953385","4.524125","89cf050aea0f904"
"2","51.95832","4.53738","89cf06e40dd1a01"
"2","51.96778","4.44731","89cf10cc73c7f52"
"2","51.9576","4.5233","89cf59425cd75ed"
"2","51.91042","4.45437","89cf6e0add546c7"
"2","51.93677","4.42895","89cf76a4e701120"
"2","51.8972","4.49213","89cfd168b344cc5"
"2","51.89655","4.49795","89d00b1c8035946"
"2","51.90025","4.4939","89d01f21737fa87"
"2","51.91231","4.44041","89d0c4902fe9b94"
"2","51.88722","4.43199","89d0ccc8c83fed6"
"2","51.9372","4.42998","89d12cad0ad9c33"
"2","51.922","4.41494","89d1a753c1ac17f"
"2","51.97003","4.5061","89d1b06ea3b6711"
"2","51.92264","4.41481","89d1d97488c11a7"
"2","51.89735","4.49641","89d1fca6ed5f9b1"
"2","51.91016","4.45395","89d22be19e22e6e"
"2","51.90506","4.47116","89d2f50dac5192d"
"2","51.9069","4.43854","89d2fbc28030df9"
"2","51.94369","4.5178","89d2fed0e2c2879"
"2","51.97398","4.50541","89d346214fcb610"
"2","51.89822","4.4895","89d358339b59cfa"
"2","51.898","4.49807","89d38b4dcd57fc7"
"2","51.95542","4.52377","89d38d19f6b268c"
"2","51.96566","4.45274","89d391f87dd9f4f"
"2","51.9226","4.41748","89d394db595ec99"
"2","51.96835","4.44628","89d4221b039be0b"
"2","51.958415","4.517595","89d44983467fd9e"
"2","51.88818","4.43513","89d488637225096"
"2","51.9621","4.44921","89d4bfe7ea6e321"
"2","51.88389","4.42692","89d4ead5aa24ef6"
"2","51.89006","4.44886","89d5036d2b36b80"
"2","51.96429","4.45318","89d50de4ed80076"
"2","51.9059","4.47262","89d51aa634a03de"
"2","51.91386","4.45609","89d52a61b264136"
"2","51.95523","4.52183","89d544f0fc96481"
"2","51.89119","4.44859","89d56ddc945dc25"
"2","51.96766","4.44625","89d60340a4ff01b"
"2","51.89898","4.48948","89d64eb5bc05849"
"2","51.88416","4.42984","89d6e92fca987e1"
"2","51.95702","4.53449","89d6ee99aa04e31"
"2","51.95902","4.53708","89d709b03c83da9"
"2","51.92286","4.41469","89d72ae551b26ec"
"2","51.93817","4.431","89d7455c31e1fcf"
"2","51.93474","4.42929","89d7556f491e3e6"
"2","51.88851","4.44688","89d755a76e38fea"
"2","51.90954","4.43975","89d76a613ab7c2c"
"2","51.91112","4.43885","89d7f22906706fb"
"2","51.91913","4.41808","89d805954931758"
"2","51.907","4.44132","89d87ae877c70fa"
"2","51.93783","4.42981","89d8c4c08266b9c"
"2","51.93699","4.43578","89d8fa47b103ad3"
"2","51.95807","4.53853","89d9267a4469808"
"2","51.88751","4.43307","89d92c286d6b01d"
"2","51.89808","4.49463","89d982bca42f0e3"
"2","51.92124","4.4176","89db021d3b12166"
"2","51.93347","4.43047","89db378a85b8cb8"
"2","51.97016","4.50648","89dbea5a0420322"
"2","51.89466","4.49831","89dbf3753c64900"
"2","51.91082","4.45977","89dc24bb1411bde"
"2","51.9097","4.43909","89dc2e6ec8f531f"
"2","51.96533","4.45068","89dc45d67f8fd33"
"2","51.884685","4.430305000000001","89dc4d68524aecd"
"2","51.90684","4.46991","89dc57845f5b4b9"
"2","51.88486","4.43075","89dc9c7eda3b24c"
"2","51.94485","4.51408","89dca7ce7e56f17"
"2","51.88638","4.42866","89dce8c0496e561"
"2","51.88646","4.43277","89dce908f7bcfa4"
"2","51.94292","4.51852","89dda15e783bd19"
"2","51.90814","4.43598","89de5165467308b"
"2","51.96801","4.44746","89de71b0e264cc2"
"2","51.96782","4.44632","89dee4ead07f44f"
"2","51.91038","4.43886","89df41dc1ad999b"
"2","51.94272","4.51506","89df4c72bd2f332"
"2","51.94455","4.51976","89dfdc3ca54745a"
"2","51.95605","4.52499","89e00a119f1b4bc"
"2","51.96558","4.4513","89e056461f346cb"
"2","51.93398","4.43312","89e09ef8743ab82"
"2","51.96129","4.45142","89e0d30aded6ea2"
"2","51.95489","4.51657","89e0fa4c56dbf13"
"2","51.8974","4.48926","89e11a4d796b869"
"2","51.93814","4.43867","89e132ba61d182e"
"2","51.9667","4.44432","89e18b8a5b511f1"
"2","51.92434","4.41948","89e18d3bf2ddd0e"
"2","51.94416","4.51356","89e1984c248484c"
"2","51.94576","4.51347","89e1f908a4bafc5"
"2","51.89496","4.49807","89e2730de86c2e8"
"2","51.8964","4.49396","89e299763578531"
"2","51.90729","4.43973","89e2aae55085deb"
"2","51.96796","4.44066","89e2e608514c489"
"2","51.88777","4.44984","89e30a410645e92"
"2","51.90986","4.43186","89e322f7728637d"
"2","51.93726","4.43117","89e3a8220b74952"
"2","51.88608","4.44762","89e4323a65f960b"
"2","51.90394","4.46886","89e439c404609cc"
"2","51.90388","4.46991","89e472113bcd84a"
"2","51.95605","4.53412","89e4aacf290229c"
"2","51.96871","4.50463","89e4da1652c0823"
"2","51.91125","4.45812","89e4e999ce0a4fa"
"2","51.95621","4.51799","89e4fd69746429a"
